,site,day,date,start_time,end_time,flow,cong,dsat,ObjectId
613686,N02111K,TU,27/06/2023,2023/07/04 17:30:00+00,18:45,0.23684210526315788,0.4,0.046511627906976744,613687
613687,N02111K,TU,27/06/2023,2023/07/04 17:45:00+00,19:00,0.20300751879699247,0.0,0.046511627906976744,613688
613724,N02111K,SA,24/06/2023,2023/07/04 12:30:00+00,13:45,0.15413533834586465,0.0,0.046511627906976744,613725
613729,N02111K,SA,24/06/2023,2023/07/04 12:45:00+00,14:00,0.14097744360902256,0.0,0.011627906976744186,613730
613734,N02111K,SA,24/06/2023,2023/07/04 13:00:00+00,14:15,0.14849624060150377,0.0,0.0,613735
613744,N02111K,SA,24/06/2023,2023/07/04 13:30:00+00,14:45,0.18984962406015038,0.0,0.05813953488372093,613745
613784,N02111K,MO,26/06/2023,2023/07/04 13:00:00+00,14:15,0.2161654135338346,0.4,0.011627906976744186,613785
613787,N02111K,SA,24/06/2023,2023/07/04 13:45:00+00,15:00,0.2274436090225564,0.0,0.011627906976744186,613788
613788,N02111K,SU,25/06/2023,2023/07/04 15:00:00+00,16:15,0.13721804511278196,0.0,0.0,613789
613799,N02111K,SA,24/06/2023,2023/07/04 14:45:00+00,16:00,0.2556390977443609,0.2,0.06976744186046512,613800
613808,N02111K,SA,24/06/2023,2023/07/04 15:30:00+00,16:45,0.12781954887218044,0.0,0.023255813953488372,613809
613846,N02111K,MO,26/06/2023,2023/07/04 14:00:00+00,15:15,0.34022556390977443,0.4,0.046511627906976744,613847
613848,N02111K,MO,26/06/2023,2023/07/04 14:15:00+00,15:30,0.19360902255639098,0.2,0.011627906976744186,613849
613849,N02111K,MO,26/06/2023,2023/07/04 14:30:00+00,15:45,0.19548872180451127,0.0,0.0,613850
613850,N02111K,SA,24/06/2023,2023/07/04 16:15:00+00,17:30,0.2518796992481203,0.2,0.05813953488372093,613851
613852,N02111K,SA,24/06/2023,2023/07/04 16:30:00+00,17:45,0.10338345864661654,0.0,0.023255813953488372,613853
613855,N02111K,MO,26/06/2023,2023/07/04 15:15:00+00,16:30,0.30451127819548873,0.0,0.046511627906976744,613856
613858,N02111K,MO,26/06/2023,2023/07/04 15:30:00+00,16:45,0.32706766917293234,0.0,0.03488372093023256,613859
613861,N02111K,MO,26/06/2023,2023/07/04 15:45:00+00,17:00,0.3815789473684211,0.4,0.08139534883720931,613862
613864,N02111K,MO,26/06/2023,2023/07/04 16:00:00+00,17:15,0.40977443609022557,0.2,0.05813953488372093,613865
613867,N02111K,MO,26/06/2023,2023/07/04 16:15:00+00,17:30,0.33458646616541354,0.2,0.05813953488372093,613868
613870,N02111K,MO,26/06/2023,2023/07/04 16:30:00+00,17:45,0.3684210526315789,0.2,0.05813953488372093,613871
613873,N02111K,MO,26/06/2023,2023/07/04 16:45:00+00,18:00,0.3082706766917293,0.0,0.06976744186046512,613874
613876,N02111K,MO,26/06/2023,2023/07/04 17:00:00+00,18:15,0.3082706766917293,0.2,0.09302325581395349,613877
613879,N02111K,MO,26/06/2023,2023/07/04 17:15:00+00,18:30,0.287593984962406,0.0,0.03488372093023256,613880
613891,N02111K,SA,24/06/2023,2023/07/04 07:30:00+00,08:45,0.11654135338345864,0.0,0.0,613892
613904,N02111K,SA,24/06/2023,2023/07/04 10:45:00+00,12:00,0.14097744360902256,0.0,0.03488372093023256,613905
613906,N02111K,SA,24/06/2023,2023/07/04 11:15:00+00,12:30,0.3308270676691729,0.0,0.06976744186046512,613907
613909,N02111K,MO,26/06/2023,2023/07/04 17:45:00+00,19:00,0.2424812030075188,0.2,0.03488372093023256,613910
613911,N02111K,MO,26/06/2023,2023/07/04 18:00:00+00,19:15,0.2857142857142857,0.4,0.03488372093023256,613912
613913,N02111K,MO,26/06/2023,2023/07/04 18:15:00+00,19:30,0.17481203007518797,0.0,0.03488372093023256,613914
613917,N02111K,MO,26/06/2023,2023/07/04 18:45:00+00,20:00,0.25,0.4,0.0,613918
613956,N02111K,TU,27/06/2023,2023/07/04 09:45:00+00,11:00,0.09774436090225563,0.2,0.0,613957
613966,N02111K,TU,27/06/2023,2023/07/04 11:00:00+00,12:15,0.12593984962406016,0.2,0.0,613967
613997,N02111K,TU,27/06/2023,2023/07/04 14:15:00+00,15:30,0.12218045112781954,0.2,0.0,613998
614001,N02111K,FR,30/06/2023,2023/07/04 17:30:00+00,18:45,0.18984962406015038,0.2,0.05813953488372093,614002
614005,N02111K,WE,28/06/2023,2023/07/04 15:30:00+00,16:45,0.3890977443609023,0.0,0.06976744186046512,614006
614009,N02111K,WE,28/06/2023,2023/07/04 15:45:00+00,17:00,0.6090225563909775,0.4,0.19767441860465115,614010
614013,N02111K,WE,28/06/2023,2023/07/04 16:00:00+00,17:15,0.6165413533834586,0.2,0.12790697674418605,614014
614019,N02111K,TH,29/06/2023,2023/07/04 16:30:00+00,17:45,0.5206766917293233,0.2,0.10465116279069768,614020
614021,N02111K,WE,28/06/2023,2023/07/04 16:15:00+00,17:30,0.5845864661654135,0.4,0.11627906976744186,614022
614037,N02111K,TH,29/06/2023,2023/07/04 08:00:00+00,09:15,0.18233082706766918,0.0,0.0,614038
614040,N02111K,TH,29/06/2023,2023/07/04 08:45:00+00,10:00,0.14661654135338345,0.0,0.011627906976744186,614041
614045,N02111K,TH,29/06/2023,2023/07/04 10:00:00+00,11:15,0.12218045112781954,0.0,0.011627906976744186,614046
614048,N02111K,TH,29/06/2023,2023/07/04 10:45:00+00,12:00,0.17857142857142858,0.0,0.011627906976744186,614049
614050,N02111K,TH,29/06/2023,2023/07/04 11:15:00+00,12:30,0.18796992481203006,0.0,0.023255813953488372,614051
614052,N02111K,TH,29/06/2023,2023/07/04 11:45:00+00,13:00,0.20112781954887218,0.0,0.023255813953488372,614053
614053,N02111K,TH,29/06/2023,2023/07/04 12:00:00+00,13:15,0.12969924812030076,0.2,0.0,614054
614054,N02111K,TH,29/06/2023,2023/07/04 12:15:00+00,13:30,0.14849624060150377,0.2,0.0,614055
614055,N02111K,TH,29/06/2023,2023/07/04 12:30:00+00,13:45,0.12030075187969924,0.2,0.0,614056
614056,N02111K,TH,29/06/2023,2023/07/04 12:45:00+00,14:00,0.19924812030075187,0.2,0.023255813953488372,614057
614059,N02111K,TH,29/06/2023,2023/07/04 13:30:00+00,14:45,0.14473684210526316,0.0,0.011627906976744186,614060
614061,N02111K,TH,29/06/2023,2023/07/04 14:00:00+00,15:15,0.32142857142857145,0.4,0.046511627906976744,614062
614062,N02111K,TH,29/06/2023,2023/07/04 14:15:00+00,15:30,0.20112781954887218,0.4,0.046511627906976744,614063
614065,N02111K,TH,29/06/2023,2023/07/04 15:00:00+00,16:15,0.212406015037594,0.0,0.023255813953488372,614066
614066,N02111K,TH,29/06/2023,2023/07/04 15:15:00+00,16:30,0.45864661654135336,0.4,0.09302325581395349,614067
614067,N02111K,TH,29/06/2023,2023/07/04 15:30:00+00,16:45,0.4718045112781955,0.4,0.10465116279069768,614068
614068,N02111K,TH,29/06/2023,2023/07/04 15:45:00+00,17:00,0.5526315789473685,0.2,0.18604651162790697,614069
614069,N02111K,TH,29/06/2023,2023/07/04 16:00:00+00,17:15,0.4342105263157895,0.0,0.09302325581395349,614070
614070,N02111K,TH,29/06/2023,2023/07/04 16:15:00+00,17:30,0.34398496240601506,0.2,0.06976744186046512,614071
614071,N02111K,TH,29/06/2023,2023/07/04 16:45:00+00,18:00,0.37030075187969924,0.6,0.11627906976744186,614072
614072,N02111K,FR,30/06/2023,2023/07/04 18:30:00+00,19:45,0.19172932330827067,0.2,0.03488372093023256,614073
614075,N02111K,WE,28/06/2023,2023/07/04 16:30:00+00,17:45,0.5526315789473685,0.2,0.08139534883720931,614076
614082,N02111K,WE,28/06/2023,2023/07/04 16:45:00+00,18:00,0.43045112781954886,0.4,0.10465116279069768,614083
614089,N02111K,WE,28/06/2023,2023/07/04 17:00:00+00,18:15,0.4266917293233083,0.4,0.11627906976744186,614090
614090,N02111K,WE,28/06/2023,2023/07/04 17:15:00+00,18:30,0.5131578947368421,0.4,0.11627906976744186,614091
614091,N02111K,WE,28/06/2023,2023/07/04 17:30:00+00,18:45,0.4417293233082707,0.2,0.12790697674418605,614092
614092,N02111K,WE,28/06/2023,2023/07/04 17:45:00+00,19:00,0.3233082706766917,0.0,0.09302325581395349,614093
614093,N02111K,WE,28/06/2023,2023/07/04 18:00:00+00,19:15,0.17293233082706766,0.2,0.023255813953488372,614094
614095,N02111K,WE,28/06/2023,2023/07/04 18:30:00+00,19:45,0.18421052631578946,0.0,0.023255813953488372,614096
614096,N02111K,WE,28/06/2023,2023/07/04 18:45:00+00,20:00,0.10338345864661654,0.0,0.0,614097
614137,N02111K,TH,29/06/2023,2023/07/04 17:30:00+00,18:45,0.2706766917293233,0.0,0.03488372093023256,614138
614143,N02111K,TH,29/06/2023,2023/07/04 17:45:00+00,19:00,0.37406015037593987,0.4,0.1744186046511628,614144
614207,N02111K,TH,29/06/2023,2023/07/04 18:45:00+00,20:00,0.14285714285714285,0.0,0.0,614208
614262,N02111K,WE,28/06/2023,2023/07/04 07:45:00+00,09:00,0.12030075187969924,0.0,0.0,614263
614266,N02111K,WE,28/06/2023,2023/07/04 08:00:00+00,09:15,0.21052631578947367,0.0,0.0,614267
614269,N02111K,FR,30/06/2023,2023/07/04 09:00:00+00,10:15,0.20300751879699247,0.0,0.011627906976744186,614270
614281,N02111K,FR,30/06/2023,2023/07/04 09:45:00+00,11:00,0.16541353383458646,0.0,0.0,614282
614292,N02111K,WE,28/06/2023,2023/07/04 10:00:00+00,11:15,0.08834586466165413,0.2,0.0,614293
614295,N02111K,WE,28/06/2023,2023/07/04 10:45:00+00,12:00,0.14285714285714285,0.0,0.023255813953488372,614296
614299,N02111K,WE,28/06/2023,2023/07/04 11:45:00+00,13:00,0.13533834586466165,0.0,0.011627906976744186,614300
614303,N02111K,WE,28/06/2023,2023/07/04 12:45:00+00,14:00,0.20300751879699247,0.0,0.011627906976744186,614304
614304,N02111K,WE,28/06/2023,2023/07/04 13:00:00+00,14:15,0.13345864661654136,0.2,0.0,614305
614307,N02111K,WE,28/06/2023,2023/07/04 13:45:00+00,15:00,0.17857142857142858,0.2,0.011627906976744186,614308
614308,N02111K,WE,28/06/2023,2023/07/04 14:00:00+00,15:15,0.2161654135338346,0.2,0.046511627906976744,614309
614309,N02111K,WE,28/06/2023,2023/07/04 14:15:00+00,15:30,0.24060150375939848,0.0,0.011627906976744186,614310
614310,N02111K,WE,28/06/2023,2023/07/04 14:30:00+00,15:45,0.18609022556390978,0.4,0.011627906976744186,614311
614311,N02111K,WE,28/06/2023,2023/07/04 14:45:00+00,16:00,0.17293233082706766,0.0,0.046511627906976744,614312
614312,N02111K,WE,28/06/2023,2023/07/04 15:00:00+00,16:15,0.3101503759398496,0.6,0.08139534883720931,614313
614313,N02111K,WE,28/06/2023,2023/07/04 15:15:00+00,16:30,0.40037593984962405,0.2,0.11627906976744186,614314
614318,N02111K,FR,30/06/2023,2023/07/04 10:45:00+00,12:00,0.08646616541353383,0.2,0.0,614319
614327,N02111K,FR,30/06/2023,2023/07/04 11:30:00+00,12:45,0.20112781954887218,0.0,0.011627906976744186,614328
614330,N02111K,FR,30/06/2023,2023/07/04 11:45:00+00,13:00,0.15789473684210525,0.2,0.011627906976744186,614331
614333,N02111K,FR,30/06/2023,2023/07/04 12:00:00+00,13:15,0.13157894736842105,0.2,0.011627906976744186,614334
614336,N02111K,FR,30/06/2023,2023/07/04 12:15:00+00,13:30,0.2387218045112782,0.2,0.03488372093023256,614337
614339,N02111K,FR,30/06/2023,2023/07/04 12:30:00+00,13:45,0.14097744360902256,0.0,0.011627906976744186,614340
614342,N02111K,FR,30/06/2023,2023/07/04 12:45:00+00,14:00,0.23684210526315788,0.0,0.03488372093023256,614343
614345,N02111K,FR,30/06/2023,2023/07/04 13:00:00+00,14:15,0.25375939849624063,0.2,0.03488372093023256,614346
614348,N02111K,FR,30/06/2023,2023/07/04 13:15:00+00,14:30,0.24812030075187969,0.0,0.023255813953488372,614349
614351,N02111K,FR,30/06/2023,2023/07/04 13:30:00+00,14:45,0.42105263157894735,0.2,0.03488372093023256,614352
614354,N02111K,FR,30/06/2023,2023/07/04 13:45:00+00,15:00,0.43045112781954886,0.2,0.09302325581395349,614355
614357,N02111K,FR,30/06/2023,2023/07/04 14:00:00+00,15:15,0.6052631578947368,0.4,0.09302325581395349,614358
614358,N02111K,FR,30/06/2023,2023/07/04 14:15:00+00,15:30,0.5733082706766918,0.2,0.10465116279069768,614359
614359,N02111K,FR,30/06/2023,2023/07/04 14:30:00+00,15:45,0.6109022556390977,0.0,0.10465116279069768,614360
614360,N02111K,FR,30/06/2023,2023/07/04 14:45:00+00,16:00,0.44360902255639095,0.0,0.046511627906976744,614361
614361,N02111K,FR,30/06/2023,2023/07/04 15:00:00+00,16:15,0.4755639097744361,0.2,0.09302325581395349,614362
614362,N02111K,FR,30/06/2023,2023/07/04 15:15:00+00,16:30,0.7368421052631579,0.6,0.13953488372093023,614363
614363,N02111K,FR,30/06/2023,2023/07/04 15:30:00+00,16:45,0.7781954887218046,0.4,0.11627906976744186,614364
614364,N02111K,FR,30/06/2023,2023/07/04 15:45:00+00,17:00,0.7293233082706767,0.6,0.13953488372093023,614365
614365,N02111K,FR,30/06/2023,2023/07/04 16:00:00+00,17:15,0.6635338345864662,0.4,0.10465116279069768,614366
614366,N02111K,FR,30/06/2023,2023/07/04 16:15:00+00,17:30,0.5018796992481203,0.6,0.13953488372093023,614367
614367,N02111K,FR,30/06/2023,2023/07/04 16:30:00+00,17:45,0.2819548872180451,0.0,0.03488372093023256,614368
614368,N02111K,FR,30/06/2023,2023/07/04 16:45:00+00,18:00,0.21804511278195488,0.2,0.03488372093023256,614369
614369,N02111K,FR,30/06/2023,2023/07/04 17:00:00+00,18:15,0.29135338345864664,0.2,0.08139534883720931,614370
614370,N02111K,FR,30/06/2023,2023/07/04 17:15:00+00,18:30,0.14661654135338345,0.0,0.011627906976744186,614371
614902,N02111M,TU,10/01/2023,2023/07/04 09:45:00+00,11:00,0.2932330827067669,0.0,0.6627906976744186,614903
614936,N02111M,WE,11/01/2023,2023/07/04 05:45:00+00,07:00,0.35150375939849626,0.2,0.6976744186046512,614937
614938,N02111M,WE,11/01/2023,2023/07/04 06:15:00+00,07:30,0.4266917293233083,0.2,0.5,614939
614943,N02111M,WE,11/01/2023,2023/07/04 07:30:00+00,08:45,0.35902255639097747,0.2,0.6976744186046512,614944
614944,N02111M,WE,11/01/2023,2023/07/04 07:45:00+00,09:00,0.2424812030075188,0.6,0.5697674418604651,614945
614956,N02111M,TU,10/01/2023,2023/07/04 10:15:00+00,11:30,0.20488721804511278,0.2,0.5581395348837209,614957
614962,N02111M,TU,10/01/2023,2023/07/04 10:30:00+00,11:45,0.19360902255639098,0.4,0.5813953488372093,614963
614968,N02111M,TU,10/01/2023,2023/07/04 10:45:00+00,12:00,0.19172932330827067,1.0,0.5697674418604651,614969
615027,N02111M,TU,10/01/2023,2023/07/04 11:45:00+00,13:00,0.21804511278195488,0.8,0.7325581395348837,615028
615032,N02111M,TU,10/01/2023,2023/07/04 12:00:00+00,13:15,0.2556390977443609,0.6,0.6162790697674418,615033
615037,N02111M,TU,10/01/2023,2023/07/04 12:15:00+00,13:30,0.2199248120300752,0.4,0.7209302325581395,615038
615041,N02111M,TU,10/01/2023,2023/07/04 12:30:00+00,13:45,0.16353383458646617,0.0,0.3488372093023256,615042
615047,N02111M,TU,10/01/2023,2023/07/04 12:45:00+00,14:00,0.2274436090225564,0.2,0.5116279069767442,615048
615052,N02111M,TU,10/01/2023,2023/07/04 13:00:00+00,14:15,0.16917293233082706,0.2,0.36046511627906974,615053
615057,N02111M,TU,10/01/2023,2023/07/04 13:15:00+00,14:30,0.18984962406015038,0.2,0.4418604651162791,615058
615062,N02111M,TU,10/01/2023,2023/07/04 13:30:00+00,14:45,0.21804511278195488,0.0,0.5348837209302325,615063
615077,N02111M,TU,10/01/2023,2023/07/04 14:15:00+00,15:30,0.2556390977443609,0.8,0.627906976744186,615078
615082,N02111M,TU,10/01/2023,2023/07/04 14:30:00+00,15:45,0.11466165413533834,1.0,0.2558139534883721,615083
615092,N02111M,TU,10/01/2023,2023/07/04 15:00:00+00,16:15,0.2424812030075188,0.4,0.6976744186046512,615093
615107,N02111M,TU,10/01/2023,2023/07/04 15:45:00+00,17:00,0.19360902255639098,1.0,0.813953488372093,615108
615128,N02111M,TU,10/01/2023,2023/07/04 16:00:00+00,17:15,0.21428571428571427,0.8,0.32558139534883723,615129
615134,N02111M,TU,10/01/2023,2023/07/04 16:30:00+00,17:45,0.15037593984962405,0.2,0.36046511627906974,615135
615137,N02111M,TU,10/01/2023,2023/07/04 16:45:00+00,18:00,0.17857142857142858,1.0,0.4069767441860465,615138
615140,N02111M,TU,10/01/2023,2023/07/04 17:00:00+00,18:15,0.05075187969924812,1.0,0.3023255813953488,615141
615143,N02111M,TU,10/01/2023,2023/07/04 17:15:00+00,18:30,0.17293233082706766,0.8,0.627906976744186,615144
615149,N02111M,TU,10/01/2023,2023/07/04 17:45:00+00,19:00,0.12969924812030076,0.6,0.46511627906976744,615150
615152,N02111M,TU,10/01/2023,2023/07/04 18:00:00+00,19:15,0.14661654135338345,0.4,0.32558139534883723,615153
615153,N02111M,TH,12/01/2023,2023/07/04 07:30:00+00,08:45,0.3890977443609023,0.0,0.6627906976744186,615154
615155,N02111M,TU,10/01/2023,2023/07/04 18:15:00+00,19:30,0.14473684210526316,0.4,0.4069767441860465,615156
615158,N02111M,TU,10/01/2023,2023/07/04 18:30:00+00,19:45,0.16917293233082706,0.0,0.3023255813953488,615159
615161,N02111M,TU,10/01/2023,2023/07/04 18:45:00+00,20:00,0.20112781954887218,0.0,0.5697674418604651,615162
615164,N02111M,TU,10/01/2023,2023/07/04 19:00:00+00,20:15,0.13345864661654136,0.2,0.27906976744186046,615165
615653,N02111M,TH,19/01/2023,2023/07/04 07:00:00+00,08:15,0.4041353383458647,0.0,0.5930232558139535,615654
615751,N02111M,WE,18/01/2023,2023/07/04 07:00:00+00,08:15,0.39097744360902253,0.0,0.6046511627906976,615752
615916,N02111M,TU,17/01/2023,2023/07/04 07:30:00+00,08:45,0.3007518796992481,0.2,0.6046511627906976,615917
616081,N02111M,TU,24/01/2023,2023/07/04 11:15:00+00,12:30,0.231203007518797,0.0,0.32558139534883723,616082
616083,N02111M,SA,21/01/2023,2023/07/04 10:00:00+00,11:15,0.2932330827067669,0.0,0.5232558139534884,616084
616382,N02111M,MO,23/01/2023,2023/07/04 07:30:00+00,08:45,0.21428571428571427,0.0,0.45348837209302323,616383
616774,N02111M,TH,26/01/2023,2023/07/04 07:15:00+00,08:30,0.43609022556390975,0.0,0.5930232558139535,616775
616795,N02111M,TH,26/01/2023,2023/07/04 10:15:00+00,11:30,0.20488721804511278,0.0,0.47674418604651164,616796
616869,N02111M,TH,02/02/2023,2023/07/04 06:45:00+00,08:00,0.42857142857142855,0.2,0.6162790697674418,616870
616934,N02111M,WE,01/02/2023,2023/07/04 06:30:00+00,07:45,0.5488721804511278,0.0,0.7674418604651163,616935
617020,N02111M,MO,30/01/2023,2023/07/04 07:00:00+00,08:15,0.34962406015037595,0.0,0.5581395348837209,617021
617059,N02111M,TU,31/01/2023,2023/07/04 07:30:00+00,08:45,0.5601503759398496,0.0,0.8255813953488372,617060
617072,N02111M,WE,01/02/2023,2023/07/04 22:00:00+00,23:15,0.02631578947368421,0.2,0.05813953488372093,617073
617276,N02111M,MO,06/02/2023,2023/07/04 10:30:00+00,11:45,0.16917293233082706,0.0,0.43023255813953487,617277
617283,N02111M,MO,06/02/2023,2023/07/04 10:45:00+00,12:00,0.2424812030075188,0.0,0.6162790697674418,617284
617334,N02111M,MO,06/02/2023,2023/07/04 11:00:00+00,12:15,0.24436090225563908,0.4,0.6627906976744186,617335
617345,N02111M,MO,06/02/2023,2023/07/04 11:30:00+00,12:45,0.18796992481203006,0.4,0.5581395348837209,617346
617351,N02111M,MO,06/02/2023,2023/07/04 11:45:00+00,13:00,0.14473684210526316,0.6,0.46511627906976744,617352
617452,N02111M,MO,06/02/2023,2023/07/04 12:00:00+00,13:15,0.13909774436090225,1.0,0.7441860465116279,617453
617456,N02111M,MO,06/02/2023,2023/07/04 12:15:00+00,13:30,0.3101503759398496,0.8,0.8488372093023255,617457
617460,N02111M,MO,06/02/2023,2023/07/04 12:30:00+00,13:45,0.19924812030075187,0.6,0.7906976744186046,617461
617480,N02111M,MO,06/02/2023,2023/07/04 13:45:00+00,15:00,0.29887218045112784,0.4,0.5465116279069767,617481
617484,N02111M,MO,06/02/2023,2023/07/04 14:00:00+00,15:15,0.26127819548872183,0.8,1.0,617485
617515,N02111M,MO,06/02/2023,2023/07/04 14:15:00+00,15:30,0.3101503759398496,0.4,0.9069767441860465,617516
617518,N02111M,MO,06/02/2023,2023/07/04 14:30:00+00,15:45,0.24060150375939848,0.2,0.6162790697674418,617519
617524,N02111M,MO,06/02/2023,2023/07/04 15:00:00+00,16:15,0.19548872180451127,1.0,0.7325581395348837,617525
617530,N02111M,MO,06/02/2023,2023/07/04 15:30:00+00,16:45,0.19736842105263158,0.8,0.5930232558139535,617531
617533,N02111M,MO,06/02/2023,2023/07/04 15:45:00+00,17:00,0.37969924812030076,0.6,0.8023255813953488,617534
617536,N02111M,MO,06/02/2023,2023/07/04 16:00:00+00,17:15,0.2857142857142857,0.4,0.872093023255814,617537
617539,N02111M,MO,06/02/2023,2023/07/04 16:15:00+00,17:30,0.30451127819548873,0.4,0.813953488372093,617540
617542,N02111M,MO,06/02/2023,2023/07/04 16:30:00+00,17:45,0.18045112781954886,0.4,0.5581395348837209,617543
617545,N02111M,MO,06/02/2023,2023/07/04 16:45:00+00,18:00,0.2462406015037594,0.0,0.5697674418604651,617546
617551,N02111M,MO,06/02/2023,2023/07/04 17:15:00+00,18:30,0.15225563909774437,0.4,0.5813953488372093,617552
617557,N02111M,MO,06/02/2023,2023/07/04 17:30:00+00,18:45,0.17105263157894737,0.4,0.5232558139534884,617558
617560,N02111M,MO,06/02/2023,2023/07/04 17:45:00+00,19:00,0.15413533834586465,0.4,0.47674418604651164,617561
617563,N02111M,MO,06/02/2023,2023/07/04 18:00:00+00,19:15,0.14661654135338345,0.6,0.8837209302325582,617564
617568,N02111M,MO,06/02/2023,2023/07/04 18:30:00+00,19:45,0.12969924812030076,0.2,0.4186046511627907,617569
617572,N02111M,MO,06/02/2023,2023/07/04 18:45:00+00,20:00,0.15037593984962405,0.0,0.6395348837209303,617573
617577,N02111M,MO,06/02/2023,2023/07/04 19:30:00+00,20:45,0.12406015037593984,0.0,0.4883720930232558,617578
617890,N02111M,TH,09/02/2023,2023/07/04 06:00:00+00,07:15,0.5789473684210527,0.0,0.7325581395348837,617891
617904,N02111M,TU,07/02/2023,2023/07/04 06:45:00+00,08:00,0.575187969924812,0.0,0.7093023255813954,617905
617905,N02111M,TU,07/02/2023,2023/07/04 07:00:00+00,08:15,0.49624060150375937,0.2,0.7325581395348837,617906
617928,N02111M,WE,08/02/2023,2023/07/04 06:30:00+00,07:45,0.5206766917293233,0.2,0.7209302325581395,617929
617934,N02111M,WE,08/02/2023,2023/07/04 07:30:00+00,08:45,0.4398496240601504,0.2,0.7325581395348837,617935
617938,N02111M,WE,08/02/2023,2023/07/04 08:00:00+00,09:15,0.4492481203007519,0.2,0.8837209302325582,617939
617940,N02111M,WE,08/02/2023,2023/07/04 08:15:00+00,09:30,0.2894736842105263,0.0,0.7093023255813954,617941
617975,N02111M,TH,09/02/2023,2023/07/04 06:45:00+00,08:00,0.6766917293233082,0.0,0.8953488372093024,617976
617977,N02111M,TH,09/02/2023,2023/07/04 07:15:00+00,08:30,0.4398496240601504,0.0,0.7674418604651163,617978
618249,N02111M,TU,14/02/2023,2023/07/04 10:00:00+00,11:15,0.15413533834586465,0.0,0.46511627906976744,618250
618391,N02111M,SA,11/02/2023,2023/07/04 12:45:00+00,14:00,0.3007518796992481,0.0,0.7906976744186046,618392
618448,N02111M,WE,15/02/2023,2023/07/04 08:00:00+00,09:15,0.35714285714285715,0.0,0.5697674418604651,618449
618503,N02111M,SA,18/02/2023,2023/07/04 12:45:00+00,14:00,0.3101503759398496,0.0,0.4883720930232558,618504
619051,N02111M,TH,23/02/2023,2023/07/04 07:45:00+00,09:00,0.556390977443609,0.4,0.8023255813953488,619052
619059,N02111M,WE,22/02/2023,2023/07/04 07:30:00+00,08:45,0.5488721804511278,0.0,0.7093023255813954,619060
619138,N02111M,TU,21/02/2023,2023/07/04 06:45:00+00,08:00,0.5639097744360902,0.0,0.7209302325581395,619139
619144,N02111M,TU,21/02/2023,2023/07/04 07:30:00+00,08:45,0.34022556390977443,0.4,0.7093023255813954,619145
619275,N02111M,FR,24/02/2023,2023/07/04 07:00:00+00,08:15,0.38533834586466165,0.0,0.5813953488372093,619276
619278,N02111M,FR,24/02/2023,2023/07/04 07:45:00+00,09:00,0.19924812030075187,0.0,0.6046511627906976,619279
619708,N02111M,TU,28/02/2023,2023/07/04 06:30:00+00,07:45,0.6578947368421053,0.0,0.8604651162790697,619709
619800,N02111M,SA,04/03/2023,2023/07/04 12:45:00+00,14:00,0.28383458646616544,0.0,0.5465116279069767,619801
620099,N02111M,MO,06/03/2023,2023/07/04 06:45:00+00,08:00,0.5018796992481203,0.0,0.7325581395348837,620100
620327,N02111M,TU,07/03/2023,2023/07/04 06:15:00+00,07:30,0.5808270676691729,0.0,0.6511627906976745,620328
620333,N02111M,TU,07/03/2023,2023/07/04 06:45:00+00,08:00,0.5582706766917294,0.0,0.7209302325581395,620334
620430,N02111M,WE,15/03/2023,2023/07/04 06:45:00+00,08:00,0.4830827067669173,0.0,0.7209302325581395,620431
620518,N02111M,TU,14/03/2023,2023/07/04 07:30:00+00,08:45,0.5169172932330827,0.0,0.7209302325581395,620519
620519,N02111M,TU,14/03/2023,2023/07/04 07:45:00+00,09:00,0.5263157894736842,0.2,0.7441860465116279,620520
620979,N02111M,SU,19/03/2023,2023/07/04 14:00:00+00,15:15,0.40789473684210525,0.0,0.6511627906976745,620980
621156,N02111M,MO,20/03/2023,2023/07/04 07:00:00+00,08:15,0.4605263157894737,0.0,0.686046511627907,621157
621225,N02111M,TH,23/03/2023,2023/07/04 07:30:00+00,08:45,0.41541353383458646,0.0,0.7906976744186046,621226
621414,N02111M,SA,25/03/2023,2023/07/04 13:00:00+00,14:15,0.24060150375939848,0.0,0.5,621415
621478,N02111M,WE,22/03/2023,2023/07/04 07:45:00+00,09:00,0.3533834586466165,0.2,0.6744186046511628,621479
621562,N02111M,TU,21/03/2023,2023/07/04 07:30:00+00,08:45,0.44548872180451127,0.2,0.6627906976744186,621563
621761,N02111M,TU,28/03/2023,2023/07/04 07:45:00+00,09:00,0.22932330827067668,0.4,0.5697674418604651,621762
622040,N02111M,SA,01/04/2023,2023/07/04 10:45:00+00,12:00,0.20488721804511278,0.4,0.46511627906976744,622041
622059,N02111M,SA,01/04/2023,2023/07/04 14:30:00+00,15:45,0.19360902255639098,0.0,0.47674418604651164,622060
622225,N02111M,FR,31/03/2023,2023/07/04 06:30:00+00,07:45,0.34774436090225563,0.0,0.5813953488372093,622226
622406,N02111M,FR,07/04/2023,2023/07/04 09:15:00+00,10:30,0.2556390977443609,0.0,0.38372093023255816,622407
623435,N02111M,SA,15/04/2023,2023/07/04 12:00:00+00,13:15,0.35526315789473684,0.2,0.6511627906976745,623436
623574,N02111M,WE,12/04/2023,2023/07/04 06:15:00+00,07:30,0.4793233082706767,0.0,0.46511627906976744,623575
623691,N02111M,TH,20/04/2023,2023/07/04 06:00:00+00,07:15,0.5075187969924813,0.0,0.627906976744186,623692
